src,ref
Bis zu einem gewissen Grad ist die Kritik berechtigt. ,"To an extent, these criticisms are justified. "
"Aron überschätzte die Macht der Vernunft, während Sartre die Macht des Handelns aufblähte. ","Aron exaggerated the power of reason, while Sartre inflated the power of action. "
"Oder wenn jemand behauptete: ""Ich liebe das schwedische Volk, aber Schweden gehört abgeschafft."" ","Or if somebody told me that ""I love Swedes, but Sweden should be abolished."" "
"Im Hinblick auf Frankreich scheint die direkte Beteiligung am Versuch, die Spannungen im Nahen Osten abzubauen, im Zeitalter eines Donald Trump unerlässlich. ","As for France, direct involvement in attempting to reduce tensions in the Middle East seems indispensable in the era of Donald Trump. "
Da entstehen weitere Katastrophen. ,More train wrecks are in the making. 
"Heute machen sich die Japaner solche Sorgen über China, ihnen für die Angst vor Russland kaum Zeit bleibt. ","Today, the Japanese are so concerned with China that they have little time for fears about Russia. "
Die Gleichberechtigung der Geschlechter als Entwicklungsziel ,Gender Equality as a Development Goal 
Möge es nie wieder eine solche Schlacht geben. ,May there never be another such battle. 
"Laut der ökonomischen Theorie spricht einiges dafür, dass eine BAT je nach ihrer Höhe den Dollar entsprechend aufwerten würde. Dies würde ihren Effekt auf die relative Wettbewerbsfähigkeit der Im- und Exporte zunichte machen. ","Economic theory suggests that, in principle, a BAT could push up the value of the dollar by as much as the tax, thereby nullifying its effects on the relative competitiveness of imports and exports. "
"Trotzdem konnte der Protektionismus eingedämmt werden, teilweise dank der Welthandelsorganisation. ","Still, protectionism was contained, partly due to the World Trade Organization. "
"Nun, dies mag alles richtig sein. ","Now, all this may be so. "
Trump bringt wissentlich und ohne jede Scham den Planeten in Gefahr. ,Trump is knowingly and brazenly jeopardizing the planet. 
"Darüber hinaus füllte es ein geopolitisches Vakuum im Herzen des Kontinents, das Deutschland und Russland in Schach hielt. ","It also filled a geopolitical vacuum at the heart of the continent, placing a check on Germany and Russia. "
"Russland versucht seit Jahren, das Denken des Kalten Krieges hinter sich zu lassen und seine Partner zu überzeugen, stereotype Vorstellungen aufzugeben. ",Russia has tried for years to get away from Cold War thinking and to persuade our partners to drop their stereotypes. 
Ihr Schweigen kam einer Einwilligung gleich. ,Their silence was tantamount to consent. 
"Hinzukam, dass der Rest Asiens es den Japanern verübelte, in diesem Unterschied zu schwelgen. ","Moreover, the rest of Asia resented the Japanese for reveling in this difference. "
"Tatsächlich verlangt das Völkerrecht, derartige Vorschläge abzulehnen. ","Indeed, international law requires that such proposals be rejected. "
"Die Nazis waren fort, und die Besatzungsmächte hatten noch keinerlei Verwaltung eingesetzt. ","The Nazis were gone, and the occupation powers had not yet set up any kind of administration. "
Diese Kluft zwischen Worten und Taten hat ein Vakuum hinterlassen; ,This gap between rhetoric and action left a vacuum; 
"Wenn so vieles gleichzeitig schief läuft, ist die Versuchung groß, nach einer gemeinsamen Ursache zu suchen. ","When so much goes wrong at the same time, it is tempting to look for a common cause. "
Doch da war der Schaden bereits angerichtet. ,But the damage had already been done. 
Neben dem Mut des Löwen pries Machiavelli auch die strategische List des Fuchses. ,"Idealism without realism rarely reshapes the world, but as we judge our modern democratic leaders, we should keep both Machiavelli and Acton in mind. "
"In den letzten ein, zwei Jahren beschleunigte sich jedoch die Anbindung an die Volksrepublik China entscheidend. ","Over the last year or two, however, the pace of integration into the People's Republic of China has quickened decisively. "
"Russland soll seine eigenen Ziele bestimmen und nicht seinen Wunsch der EU beizutreten, formalisieren. ",The idea is that Russia should determine its own targets and goals rather than formalize its desire to join the EU. 
Dies war in den USA der Fall. ,This was the case in the US. 
"Nehmen wir an, ein Journalist fragt einen Professor der Wirtschaftswissenschaften nach dessen Ansicht, ob freier Handel mit Land X oder Y eine gute Idee sei. ",Let a journalist call an economics professor for his view on whether free trade with country X or Y is a good idea. 
Das gilt für entwickelte Volkswirtschaften um nichts weniger als für sich entwickelnde Ökonomien wie China. ,That is true for developed economies no less than for a developing economy like China. 
"Erstens trägt er zur Abwertung des Yen und zur Aufwertung des Dollar bei, da die Carry Traders aus dem Yen aussteigen. ","First, it contributes to yen depreciation and dollar appreciation as carry traders switch out of yen. "
Der IWF als Anker des globalen Finanzsystems ,The IMF as Global Financial Anchor 
"Nur mit größten Schwierigkeiten, würde ich sagen. ","Only with great difficulty, is my answer. "
"Sie müssen den verängstigten Europäern angesichts des drohenden Zerfalls der EU dringend zeigen, dass die Vorteile der EU ihre Kosten übersteigen. ","With disintegration looming, they urgently need to demonstrate to anxious Europeans that the benefits of the EU outweigh its costs. "
"Die Rechte richtet ihr Augenmerk auf Leistung, die Linke auf Umverteilung. ",The right focuses on efficiency. The left emphasizes redistribution. 
"Eine ganze Generation von Kindern, die aus durch AIDS zerstörten Familien stammen, wachsen auf, ohne dass sie die Fürsorge und die Ausbildung erhalten, die notwendig wäre, damit aus diesen Kindern einmal Produzenten oder gar Konsumenten werden könnten. ","A generation of children from families ruined by AIDS, grow up without the care and education needed to become producers, let alone consumers. "
"Er geißelt sowohl Mitterand als auch Chirac für ihr ""gemeinsames Talent, Wahlen zu gewinnen und Frankreich zum Verlierer zu machen"". ","He castigates both Mitterrand and Chirac for their ""common talent to win elections and turn France into a loser."" "
In diesem Monat jährt sich die Unabhängigkeitserklärung des Staates Palästina zum zwanzigsten Mal. ,This month marks the twentieth anniversary of the Palestinian Declaration of Independence. 
"Manche sind auf den Export von Stahl angewiesen, andere auf den Verkauf von Möbel oder Textilien. ",Some need to export steel. Others will have to export furniture or textiles. 
Nun wird die Wahl jedoch mit hoher Wahrscheinlichkeit verschoben. ,"Now, however, the election will likely be postponed. "
Die Befürchtungen untermauerten die parallele Erweiterung der NATO und der Europäischen Union. ,These fears underpinned the dual enlargement of NATO and the European Union. 
Diese Verpflichtung zur Sicherung der Finanzierung von Ausbildung und Forschung sollte auf allen Ebenen der Politik ihren Widerklang finden. ,This commitment to safeguarding education and research funding should be reflected at all levels of policymaking. 
"Der Öl-Schock, den es niemals gab ",The Oil Shock that Never Was 
Aber die Polen straften den herrschenden Zeitgeist Lügen. ,Yet the Poles confounded the Zeitgeist . 
Es scheint also einen Riss zu geben. ,So there seems to be a split. 
Ein vergleichbares Unternehmen hätte in den USA oder Japan mit den dort herrschenden Widerständen aus der Industrie keine Chance gehabt. ,"In the US or Japan, facing entrenched industry opposition, such a startup might never have gotten off the ground. "
"Russland könnte teilen und herrschen, wie es das bereits jetzt tut. ",Russia could divide and conquer as it is doing already. 
Und sie haben nicht ganz Unrecht. ,And they are not entirely wrong. 
"Die Käufer versuchen dann, einen Gewinn zu erzielen, indem sie die Schulden ganz oder teilweise bei den Schuldnern eintreiben. ",Buyers then attempt to profit by recouping some or all of the debt from the borrowers. 
"Aber die Sache so zu sehen, heißt im besten Fall, einer Täuschung aufzusitzen. ","But to frame the issue in this way is, at best, to engage in delusion. "
"Wenn die Leistung nicht erbracht wird, ist die Position der Wohlhabenden gefährdet. ","When the services fail, the position of the wealthy is threatened. "
Die Weltmeisterschaft der Pressefreiheit ,The World Cup of Press Freedom 
"Mit einem Mal wird ihren Worten und Taten, ja selbst jedem Augenzwinkern immense Bedeutung zugeschrieben. ","Their actions, their every word or wink, suddenly assumes immense importance. "
Indien sollte Afrika nicht einfach als reine Rohstoffquelle betrachten. ,India should not regard Africa as simply a source of natural resources. 
"Vergangene Woche trafen sich Tony Blair, Jacques Chirac und Gerhard Schröder in Berlin. ","Last week Tony Blair, Jacques Chirac, and Gerhard Schroeder met in Berlin. "
Medwedew und die Silowiki verbindet eine innige Abneigung. ,Medvedev and the siloviki heartily dislike each other. 
Chinesische und ausländische Geschäftsleute klagen auch nicht. ,Nor do Chinese and foreign business people clamor for change. 
Man betrachte etwa den Fall USA/Japan. ,Consider the case of the US and Japan. 
Doch mit der Logik hapert es beträchtlich. ,But there is a major problem with the logic. 
Zeit zum Handeln im Nahen Osten ,A Time for Action in the Middle East 
Natürlich ist der weitere Weg weit davon entfernt klar zu sein. ,"The path ahead is far from clear, of course. "
Schlimmer noch: Sie ist eine vertane Chance. ,"Worse, it is a wasted opportunity. "
"Und als die Fed beschloss, diese Strategie zu beenden, und die Zinssätze auf gleichmäßige und vorhersehbare Art und Weise zu erhöhen, tat es die EZB ihr nach ","And when the Fed decided to exit this strategy and raise rates in a steady and predictable fashion, so did the ECB. "
"Ich kann nur sagen: Vorsicht an der Bahnsteigkante, so geht Legitimation für eine globale Marktwirtschaft verloren. ",Bonus payments in the financial sector now go hand in glove with massive job losses in the real economy. 
"Das typische Muster seit Menschengedenken besteht darin, dass die Hardliner nach den Gemäßigten kommen. ",The typical pattern during our living memory is that the hardliners come after the moderates. 
Trotzdem haben die Nordeuropäer nicht ganz Unrecht. ,"Still, the northern Europeans have a point. "
"Am Standort in Fukushima war die Notstromversorgung, die für grundlegende Sicherheitsfunktionen wie die Kühlung der Reaktoren und der alten Brennstäbe entscheidend ist, unzureichend geschützt. ","At the Fukushima site, the backup power supply, essential for maintaining vital safety functions such as cooling the reactors and spent fuel rods, was not properly protected. "
Damit verwandelte sich die Sache für sie zu einer Frage des Nationalstolzes. ,"With that, their narrative morphed into one of national pride. "
Das lassen Ratschläge von außen jedoch oftmals vermissen. ,A natural solution could be for the ECB to rely on the other European institutions. 
Spanien beispielsweise verlor viele Intellektuelle vor allem in den fünf Jahrzehnten nach dem Sieg der Faschisten im Spanischen Bürgerkrieg. ,"Spain, for example, saw its best minds drained away for five centuries, notably following Fascism's victory in the Spanish Civil War. "
Das meinen Schneider und Sagan allerdings nicht. ,But that is not what Schneider and Sagan mean. 
Aber der Fortschritt im Kampf gegen die Malaria hat sich seit der Jahrtausendwende dramatisch beschleunigt. ,But progress in fighting malaria has accelerated dramatically since the turn of the century. 
"Langfristig muss man akzeptieren, dass die Eurozone ein gescheitertes Experiment ist. ","In the long run, the eurozone must be recognized as a failed experiment. "
Jedes System hat Gewinner und Verlierer. ,Any system creates winners and losers. 
Im Iran und in Venezuela wären die Folgen ähnlich. ,There would be similar consequences in Iran and Venezuela. 
In Amerika wird es keine Nazi-Diktatur geben. ,There will be no Nazi dictatorship in America. 
Der Euro ist aber eine europäische Angelegenheit. ,But the euro is a European affair. 
"Diese Führer behaupten, sie würden die Dinge einfach effektiver anpacken. ",These leaders claim that they are simply more effective at getting things done. 
"Das Gleiche gilt für Syrien, dessen Hardliner-Regierung sich einem gefährlich unerschrockenen Militär zuwendet. ","The same can be said of Syria, whose hardline government is turning toward a dangerously adventurous militancy. "
"Sie werden das auch bei sämtlichen Problemen, die auftreten könnten, nicht so bald tun, wenn es eine Auseinandersetzung mit den ALBA-Ländern bedeutet. ","They will not do so any time soon, on any issue that may spring up, if it means confrontation with the ALBA countries. "
Erstens: Die Vorstellung eines „verlorenen Jahrzehnts“ nach japanischem Muster ist – selbst auf Japan angewendet – irreführend. ,Two lessons emerge from this consideration of the influence of demographic factors on economic growth. 
Beim Handel mit Agrarprodukten werden darüber hinaus die US-Exporteure stärker als die zentralamerikanischen Bauern profitieren. ,"Moreover, trade in agricultural products will benefit US exporters more than Central American farmers. "
"Man könnte nun glauben, dass es bei sinkenden Geburtenraten in reichen Ländern, leichter fallen müsste, mehr zu sparen. ","One might think that, with declining birthrates in rich countries in recent decades, it should be easy to save more. "
"So weit, so gut. Was aber, wenn jemand glaubt, die ""reichen Juden"" beherrschten zum Beispiel die Medien? ","But what about those who believe that ""rich Jews"" control, say, the media? "
"Kindergärten und Schulen werden geschlossen, während Altenheime und Hospize nur so aus dem Boden schießen. ",Nurseries and schools are closed while retirement homes and hospices spring up everywhere. 
"Dies ist der Punkt, an dem eine Menge Politiker einen Fehler machen. ",This is where a lot of policymakers get it wrong. 
"Ebenso werden in anthropologischen Werken über viele verschiedene Gesellschaften eindeutig Gefühle der Traurigkeit beschrieben, die sich als Reaktion auf unerfüllte Liebe entwickeln, auf die Demütigung durch Rivalen oder auf die Unfähigkeit, hochgeschätzte kulturelle Ziele zu erreichen. ","Likewise, anthropological work across a great range of societies clearly describes emotions of sadness that develop in response to frustration in love, humiliation by rivals, or the inability to achieve valued cultural goals. "
"Aber es sind die Randstaaten, die wahrscheinlich am meisten profitieren. ",But it is the peripheral countries that are likely to benefit the most. 
Das wahre Problem beim Freihandel ,The Real Problem with Free Trade 
"Russland steht vor zahlreichen Problemen, die aus dem Erbe des Kommunismus und der Art und Weise, wie der Übergang vom Kommunismus zur Marktwirtschaft gehandhabt wurde, herrühren. ",Russia faces numerous problems posed by the legacy of Communism and the way the transition from Communism to a market economy was handled. 
"Es ist nicht undenkbar, dass ein neuer Caudillo in einem anderen Gewand die Massen durch eine Neuauflage des ,,magischen Nationalismus"" führen wird, die alles hassen, was von außen kommt und nur die dunkle Seite der Globalisierung sehen. ","It's possible that a new caudillo in different robes could lead the masses through yet another round of ""magical nationalism,"" hating everything foreign and underscoring the dark side of globalization. "
"Japan hat als letztes Land gesagt, dass genug genug ist. ",Japan is the latest country to say enough is enough. 
Es wurde ein verstörender Flug. ,It made for a disturbing flight. 
UNMIK könnte bei dem Aufbau wirtschaftlicher und politischer Strukturen endlich kühner vorgehen als bis jetzt. ,UNMIK can act more boldly to create economic and political structures than so far. 
Individuelle Tragödie und das Elend des Landes gehen dabei Hand in Hand. ,Individual tragedy and national hardship go hand in hand. 
"Die Daten zeigen, dass der Konsum bereits deutlich zugelegt hat. ",The data show that a significant increase in consumption already is happening. 
Aber nun verlagerte sich die Angst vor der Globalisierung in den Westen. ,But then fear of globalization moved to the West. 
Außerdem sind die Iraner mit überwältigender Mehrheit für eine Annäherung. ,"Moreover, the Iranian people are overwhelmingly in favor of rapprochement. "
"Russland, das nicht in Vergessenheit geraten möchte, hat kürzlich die größten Atommanöver der letzten Jahrzehnte durchgeführt, um allseits daran zu erinnern, dass es ein ernst zu nehmender Akteur im atomaren Bereich bleibt. ",But they cannot be understood in isolation from the larger multipolar system of major powers that is forming. 
Damit sollen die Schattenseiten der Migration keinesfalls bestritten werden. ,This is not to deny that migration has downsides. 
Sie muss mithilfe von sorgfältig entwickelten Lösungen erneuert werden. ,"It needs to be repaired, with carefully crafted solutions. "
Das ist ganz und gar nicht großzügig. ,That is not generous at all. 
"Aber selbst wenn pro Hinrichtung nur ein Leben gerettet werden könnte, wäre das noch immer ein erstrebenswerter Gegenwert, wenn das gerettete Leben um vieles besser ist, als das genommene, wie es normalerweise der Fall sein dürfte. ","But, even if only one life were saved per execution, the tradeoff might still be desirable if the life saved is much better than the life taken, which would usually be the case. "
"Bei anderen überrascht es nicht, dass sie zu Diktaturen wurden. ","Others, no surprise, became outright dictatorships. "
"Russland muss bei der Energieversorgung so kooperieren, dass wirkliche Sicherheit entstehen kann. ",Russia needs to collaborate on energy in ways that bring genuine security. 
"Außerdem können schwere Fehler passieren, wenn große Datenmengen anhand maschineller Algorithmen gesammelt werden, ohne dass die zu treffende Entscheidung zuvor genau untersucht wird. ","Furthermore, grave errors can occur when large data sets are mined using machine algorithms without having first having properly examined the decision that needs to be made. "
Aber das Land befindet sich auf dem Weg zum Erfolg. ,But the country is on a trajectory toward success. 
"Und nun hängen Krieg oder Frieden von einem Mann ab, der sich vom irakischen Regime schon wiederholt hinters Licht führen ließ. ",And the issue of war and peace depends on a man repeatedly duped by the Iraqi regime. 
"Immer mehr Staaten bemühen sich um die Einhaltung es Atomwaffensperrvertrages, wodurch beinahe universelle Akzeptanz hergestellt werden konnte. ","Adherence to the NPT has increased steadily, reaching a stage of near universal acceptance. "
Außerdem handelt es sich dabei um ein bewegliches Ziel. ,It is also a moving target. 
"Zudem lockte die Gesetzlosigkeit Banditen über die Grenze, die das von den Flüchtlingen hinterlassene Eigentum verwüsteten und plünderten. ","In addition, lawlessness was enticing bandits to cross the border and vandalize and rob properties left by fleeing refugees. "
Versetzen Sie sich nur eine Minute lang in seine Lage. ,"Just for a minute, put yourself in his place. "
"Warum sollte sich Israel weiterhin auf einen geschwächten Westen konzentrieren, der es permanent zurechtweist, wenn der Rest der Welt freundlich winkt? ",Why should Israel continue to focus on a weakened West that is constantly reprimanding it when the rest of the world beckons? 
"Aus diesem Grund ist auch die Kindersterblichkeit teilweise gesunken, aber das Ziel einer Reduktion um zwei Drittel wird nicht erreicht werden. ","For a long time, rich countries have promised to reduce poverty, but have failed to match their words with adequate action. "
"Welch ein Kontrast ergibt sich nun zwischen Borlaug und den Finanzjongleuren an der Wall Street, die die Welt an den Rand des Ruins führten. ",What a contrast between Borlaug and the Wall Street financial wizards that brought the world to the brink of ruin. 
"Und doch ist es innerhalb von nur wenigen Jahrzehnten so weit gekommen, dass ein Viertel aller Haie und Rochen vom Aussterben bedroht ist. ","Yet in just a few decades, a quarter of all sharks and rays have become threatened with extinction. "
"Indien gibt pro Kopf weniger für Gesundheitsfürsorge und Ausbildung aus als China, Brasilien, Südafrika oder Mexiko. ","India spends less on health care and education per capita than China, Brazil, South Africa, or Mexico. "
"Die Menschen betrachten Wandel zunehmend nicht als etwas, das ihre Freiheit und Würde erhöht, sondern als eine Kraft, die Habsucht und Ungerechtigkeit fördert. ",People increasingly see change not as something that enhances their freedom and dignity but as a force encouraging avarice and unfairness. 
"Auch wenn man die Scheinheiligkeit außen vor lässt, mit der westliche Regierungen über dieses Thema schwadronieren, während sie nach massivem regulatorischen Versagen zugleich dabei sind, ihre Banken zu retten, ist der Vorschlag mit ernsten Mängeln behaftet. ","Leaving aside the hypocrisy of Western governments pontificating on this topic while they are bailing out banks after massive regulatory failures, the proposal is seriously flawed. "
Denkanstoß zum Thema Genpflanzen ,Food for Thought on GM Crops 
Aber steht wirklich so viel auf dem Spiel? ,But are the stakes really that high? 
"In dem Maße, in dem Demokratien reifen, gehen sie vermehrt dazu über, die Meinungen zu handhaben, und in vielen Fällen sogar sie zu formen. ","As democracies mature they become ever more practiced at managing opinion, and in many cases, at shaping opinion. "
"Es ist Zeit, dass die Finanzskeptiker übernehmen. ",The world economy has been run for too long by finance enthusiasts. 
"Aber die Tatsache, dass die Welt sich trotz der Abwesenheit der USA zu einigen wusste, ist vielversprechend. ",Yet the fact that the world could agree despite the absence of the US may prove promising. 
Europa in den Zeiten von Trump ,Europe in the Time of Trump 
Durch Zensur und Einschüchterung der Medien wird Millionen Menschen ihr Recht auf Information vorenthalten. ,The right to information is denied to millions through censorship and media intimidation. 
"Viele Stars der Wirtschaft blicken tatsächlich in Richtung Gesundung, sowohl in den USA als auch in Europa. ","Many economic stars are indeed aligned for recovery, both in the US and in Europe. "
Heute jedoch stehen Katar und Saudi-Arabien auf unterschiedlichen Seiten. ,"Today, however, Qatar and Saudi Arabia are on opposite sides. "
Die Politik der Negativzinsen ,The Politics of Negative Interest Rates 
Und das Eis in der Beringsee hat Rekordtiefststände erreicht. ,And ice in the Bering Sea has reached record lows. 
Doch die Situation an der Wirtschaftsfront präsentiert sich eher durchwachsen. ,But the situation on the economic front is more mixed. 
"Sie verkennen dabei, dass amerikanische Regierungsvertreter Syrien als Komplizen an den Aktivitäten islamistischer Terrorgruppen in den Palästinensergebieten, im Irak und im Libanon betrachten. ","They fail to see that American officials regard Syria as complicit in the activities of Islamist terrorist groups in the Palestinian territories, Iraq, and Lebanon. "
Soviel zu den Vorzügen von Referenden. ,So much for the virtues of referenda. 
Dies geben die Regierungen Italiens und Spaniens auch zu. ,The Italian and Spanish authorities acknowledge as much. 
Russland stolpert über Stalin und sein Vermächtnis des Bösen. ,Russia stumbles over Stalin and his legacy of evil. 
Und in diesen Bedenken steckt mehr als ein Körnchen Wahrheit. ,And there is more than a grain of truth to these concerns. 
"In Großbritannien, wo vor dem Amtsantritt David Camerons sämtliche Konservative seit Margaret Thatcher den Niedergang des Produktionssektors scheinbar aktiv beschleunigt haben, sind die Zahlen noch ernüchternder. ","In Britain, where the decline of manufacturing seems to have been pursued almost gleefully by Conservatives from Margaret Thatcher until David Cameron came to power, the numbers are even more sobering. "
Mit anderen Worten: Die Folterknechte wurden selbst gefoltert. ,"In other words, the torturers had been tortured themselves. "
Auch in anderen Bereichen beschleunigte sich der Fortschritt. ,Progress accelerated in other areas as well. 
"Leider ist Ai zu einem der Samen geworden, seine Freiheit wird mit den Füßen eines unmenschlichen Staates getreten. ","Unfortunately, Ai has become one of the seeds, his freedom crushed by the heel of an inhuman state. "
Leider lautet die Antwort auf alle Fragen ja. ,"Unfortunately, the answer to all these questions is yes. "
"Darum schaffte sie es nicht, aus der Uneinigkeit Eintracht hervorzubringen. ","As a result, she failed to create harmony out of discord. "
"Es wird mit der Zeit nicht einfacher, auf sie eine Antwort zu finden. ",They will not become any easier to answer over time. 
Ein Verbrechen gegen die Menschenrechte in Gaza ,A Human Rights Crime In Gaza 
Dies liegt in erheblichem Maße am Versagen der Politik. ,"To a large extent, this is a failure of policy. "
Und so ging es weiter von Blase zu Blase. ,"And so it went, from bubble to bubble. "
"Russland leidet unter seiner Entscheidung, sich auf Kosten der wirtschaftlichen Diversifizierung zu einem großen Energieproduzenten zu entwickeln. ",Russia is suffering from its decision to become a big energy producer at the expense of diversification. 
Die UN demokratiefähig machen ,Making the UN Fit for Democracy 
So nähern sich die Buchführungsrichtlinien der Perfektion. ,Thus do accounting rules approach perfection. 
"Sieht man heutzutage zufällig die heutzutage unbekümmert dargebotenen Programme mit Sex, Krimi, Drogen und Gewalt und die banalen Quizsendungen im chinesischen Fernsehen, könnte man den Eindruck gewinnen, dass die meisten Beschränkungen bei den übertragenen Sendungen aufgehoben wurden. ","Casual observers of today's freewheeling offerings of sex, crime, drugs, violence, and banal game shows on Chinese TV might come away with the impression that most of the shackles have been removed from televised content. "
"Keynes betonte die Dürftigkeit der Erwartungen, auf denen die wirtschaftliche Aktivität in dezentralisierten Märkten beruht. ",Keynes emphasized the flimsiness of the expectations on which economic activity in decentralized markets is based. 
Die Antwort darauf wird eine Frage von Monaten oder sogar nur Wochen sein. ,"Indeed, the answer will become clear in a matter of months, or even weeks. "
Diesem Vergleich sind klare Grenzen gesetzt. ,Clearly there are limits to the comparison. 
"Die zweite schließt eine Beteiligung an einer gemeinsamen Politik aus und legt damit nahe, dass jede Kooperation auf bilateralen Vereinbarungen beruhen muss. ","The second rules out participation in a common polity, and thus implies that any cooperation must be based on intergovernmental agreements. "
"Indien hat keine Lust, das alles aufs Spiel zu setzen. ",India has no desire to jeopardize any of this. 
"Und obendrein kann Bildung in den Kindern den Wunsch nach Versöhnung wecken, wenn die Konflikte einst ausgeräumt sind und die Katastrophen ein Ende gefunden haben. ",And it can instill in them a desire to seek reconciliation when the conflicts have been resolved and the catastrophes have ended. 
Ein Europa der Märkte und des Geldes und nicht der Menschen und der Moral stand im Vordergrund des Projekts. ,"A Europe of markets and money, not of man and morals, dominated the project. "
"Gewiss, Europa ist nicht Afrika, wo Gewalt und Verzweiflung die Triebfedern dieser Fragmentierung sind. ","Of course, Europe is not Africa, where violence and despair are the engines of fragmentation. "
Dieses Mal steht zu viel auf dem Spiel. ,"This time, the stakes are too high. "
"Das heißt jedoch nicht, dass die Einführung einer Fiskalunion ein Luftschloss bleiben muss. ",Small steps in the right direction now can make a significant difference. 
"Anders gesagt: Der Ablauf der Globalisierung kann verändert werden. Eigentlich ist klar, dass er sich verändern wird. ","In other words, globalization can be changed; indeed, it is clear that it will be changed. "
Eine solche Reaktion ist die Anpassung an sich bietende Gelegenheiten. ,Adaptations to emerging opportunities are one such response. 
"Das Problem für die Regierung von Präsidentin Dilma Rousseff, die selbst unter dem Militärregime inhaftiert und gefoltert wurde, besteht darin, dass die Brasilianer genau wissen, was auf dem Spiel steht. ","The problem for the government of President Dilma Rousseff, who was herself imprisoned and tortured under the military regime, is that Brazilians know exactly what is at stake. "
"Fotos und Videos, auf denen Polizisten zu sehen sind, wie sie auf Zivilsten einschlagen, wurden im Internet verbreitet. ",Photos and video clips of police beating civilians in Tehran and other cities have been disseminated on the Internet. 
Vielerorts erstarkt der Hass gegen die Juden. ,"In many places, hatred of Jews thrives. "
"Doch als während der letzten zwei Jahrzehnte aktive Bürger Regimes in Dutzenden von Ländern stürzten, haben sich viele Regierungen zu weit in die andere Richtung bewegt und überzogene Regeln für diese Organisationen und den öffentlichen Raum erlassen. ","But over the last two decades, as active citizens have toppled regimes in dozens of countries, governments have moved too far in the opposite direction, imposing excessive regulations on those organizations and that space. "
Somit bleiben die Interventionsskeptiker bei weitem in der Überzahl. ,"Intervention skeptics, therefore, remain the strong majority. "
"Russland, das sich inmitten einer Liquiditätskrise befindet, kann solche hohen Summen nur schwer aufbringen. Aber eine Zahlungsverweigerung hätte negative Auswirkungen auf zukünftige ausländische Investitionen. ","Russia, which is in the midst of a liquidity crisis, will struggle to raise such huge sums; failure to comply, however, would jeopardize future foreign investments. "
"Trotzdem fürchten sich die Kritiker vor einem Abhang, auf dem man ins Rutschen kommt. ","Nonetheless, critics fear the slippery slope. "
"Dennoch ist an dem Widerstand der ängstlichen Gewerkschaften und gierigen Wirtschaftslobbys wenig dran, was Obama nicht mit überzeugenden Argumenten entkräften könnte. ",Yet there is little in the opposition by fearful unions and greedy business lobbies that Obama could not beat back with compelling arguments. 
Das haben wir Saudis nicht getan. ,We Saudis have failed to do the same. 
Neben Ungleichheit sorgt das sinkende Vertrauen der Öffentlichkeit für wachsende Auflehnung gegen die Globalisierung und die Demokratie. ,"Alongside inequality, declining public trust fuels the revolt against globalization and democracy. "
"Schließlich ist der Ausbruch der globalen Krise in den USA im November über ein Jahr her, und Obama und sein Team müssen greifbare Aussichten auf Erholung bieten. ","By November, after all, it will be more than a year since the global crisis began in the US, and Obama and his team must show tangible prospects for recovery. "
Jetzt balkanisiert die EU den Balkan ,Now the EU is Balkanizing the Balkans 
Die Frage trifft den Kern der Demokratie. ,The question goes to the heart of democracy. 
"Stellen Sie sich vor, Sie sitzen an einem Verhandlungstisch und möchten, dass Sie sich mit Ihrem Verhandlungspartner einigen. ",Imagine that you are at a negotiating table and want the other party to agree with you. 
Karl Marx und Friedrich Engels waren Deutsche. ,Karl Marx and Friedrich Engels were Germans. 
Polen und Tschechien in Europa; ,Poland and the Czech Republic in Europe; 
Tierliebe im Zeitalter von MKS ,Caring about Animals in the Era of Foot and Mouth 
Es geht dabei eindeutig nicht um das Vorhandensein von Mitteln. ,Clearly this is not about the availability of resources. 
"Es ist offenkundig nicht ideal, dass die USA die Volcker-Regel haben und [Großbritannien] Vickers…” ","The unfortunate result is an uneven playing field, with incentives for banks to relocate operations, whether geographically or in terms of legal entities. "
"Indem solche Berichte die enormen Unterschiede zwischen den Muslimen ignorieren, verstärken sie ein einheitliches und simplistisches Bild des Islam. ","By erasing the huge differences among Muslims, such coverage reinforces a single, simplistic perception of Islam. "
"Unser Einkommen vor Steuern ist das Ergebnis unserer Tätigkeit vor dem Hintergrund staatlicher Maßnahmen und Institutionen, einschließlich der Zahlung von Steuern. ","What we earn before taxes is the result of what we and others do against the background of governmental policies and institutions, taxation included. "
"Trotzdem werden solche Jobs weithin als ein ,,Komplott"" der Unternehmen betrachtet, die angeblich danach streben, Mitarbeiter nach Belieben vor die Tür zu setzen. ","Even so, such jobs are widely regarded as a ""plot"" by companies seeking to fire employees at their leisure. "
"Sollten also alle Länder Abberufungserfahren einführen, um die Legitimität der Regierungen zu erhalten? ",So should every country adopt a recall procedure to maintain the legitimacy of governments? 
Auch in Europa ist die Lage durchwachsen. ,"In Europe, the picture is also mixed. "
"Man kann es der Öffentlichkeit nicht verdenken, wenn sie an dieser Vorgehensweise würgt. ",The public can be forgiven for choking on this kind of stuff. 
"Aber die Fähigkeit der mächtigen Länder, ihren internationalen Einfluss geltend zu machen, hängt auch davon ab, dass das Völkerrecht Bestand hat. ",But the ability of powerful nations to exercise their international influence also depends on international law being upheld. 
Dieser Prozess ist in den USA aus einer Reihe von Gründen am weitesten fortgeschritten. ,This process is most advanced in the US for a number of reasons. 
