src,ref
"So you basically do a beautiful, respectful job. ","Und man hat ein schönes, respektables Resultat. "
"If instead, we can bolster a human spirit to keep hope, to see beauty in themselves and others, to be curious and imaginative, then we are truly using our power well. ","Wenn wir es aber schaffen, den menschlichen Geist dabei zu unterstützen, weiterhin zu hoffen, sich selbst und andere Menschen um sich herum schön zu finden, neugierig und phantasievoll zu sein dann setzen wir unsere Kräfte wirklich positiv ein. "
So we can throw it out like that. Let's reset it. ,Wir können alles so ausbreiten. 
And I want to invite you now to come along on my journey of reeducation and discovery. ,"Ich möchte Sie einladen, meiner Reise des Umdenkens und Entdeckens zu folgen. "
You must get -- ? ,Ihr müsst euch? 
"And I say this rhetorically, because of course by just about any standard we would have to concede that this is, of course, a piece of music, but I put this here now because, just to set it in your brains for the moment, because we're going to return to this question. ","Und ich sage das rhetorisch, denn selbstverständlich müssten wir bei ziemlich jeder Betrachtungsweise zugeben, dass dies natürlich ein Stück Musik ist, aber ich stelle das jetzt mal in den Raum, nur um es für den Moment in eure Gehirne zu setzen, denn wir werden zu dieser Frage zurückkehren. "
"And I don't know what you expect, but when I was thinking about that issue, I early on realized what I'm not able to give you are answers. ","Und ich weiß nicht, was Sie erwarten, aber als ich über dieses Thema nachgedacht habe, habe ich schon sehr früh gemerkt, dass ich Ihnen keine Antworten darauf geben kann. "
"The next is a collective of artists called the Silver Dobermans, and their motto is to spread pragmatism one person at a time. ","Als nächstes kommt ein Artistenkollektiv names Silver Dobermans. Und ihr Motto ist es, Pragmatismus zu verbreiten eine Person nach der anderen. "
"And the answer, I think, can be found in things like this. ","Und die Antwort, denke ich, lässt sich in solchen Dingen finden. "
"Again, we asked people how much they expected to change over the next 10 years, and also how much they had changed over the last 10 years, and what we found, well, you're going to get used to seeing this diagram over and over, because once again the rate of change does slow as we age, but at every age, people underestimate how much their personalities will change in the next decade. ","Auch hier haben wir die Teilnehmer gefragt, wie sie sich in 10 Jahren verändert haben würden, aber auch, wie viel sie sich in den letzten 10 Jahren verändert hatten. Es zeigte sich -- Sie werden das Diagramm heute immer wieder sehen -- dass auch hier die Geschwindigkeit der Veränderung mit dem Alter nachlässt. Aber in jeder Altersklasse unterschätzen die Menschen, wie sehr sich ihre Persönlichkeit im kommenden Jahrzehnt verändern wird. "
"Can you understand that from that viewpoint, it feels outrageous? ","Können Sie nachvollziehen, dass es von diesem Gesichtspunkt aus ungeheuerlich scheint? "
I'll explain what that term means. ,"Ich hatte bereits unter dem Namen Patient Dave gebloggt, "
And you can make puzzles like this one that aren't solvable at all. ,"Man kann so auch Rätsel machen, die unlösbar sind. "
"(Applause) CA: So, I would imagine that there are a lot of people who would love to join you in that endeavor. ","(Applaus) CA: Ich kann ich mir vorstellen, dass es eine Menge Menschen gibt, die sich Ihnen bei diesem Bestreben anschließen würden. "
Think about the changes that occur in the brain of a child through the course of acquiring their movement behavior abilities in general. ,"Denken Sie an die Änderungen, die im Gehirn eines Kindes stattfinden, im allgemeinen Verlauf des Erwerbs des Bewegungsverhaltens. "
"So we're in the process of trying to figure out how to make it better, faster, stronger. ","Wir sind also dabei, herauszufinden, wie man es besser, schneller und stärker macht. "
Why does it matter? Who cares? ,Ist es von Bedeutung? Wen kümmert es? 
"I could speak to you and say, ""Laytay-chai, paisey, paisey."" ","Ich könnte mit Ihnen reden und sagen ""Laytay-chai, paisey, paisey. "
"Imagine if we could do that, because if we could do it, we could scale. ","Stellt euch vor, wir könnten es, denn wenn wir es könnten, könnten wir mehr erreichen. "
"We might say then, ""Well, let's not worry about this. ",Jetzt könnten wir sagen: „Lasst uns keine Sorgen machen. 
"You should really, instead, play up to whatever it is that makes you different, even if you think that some people will find it unattractive. ","Man sollte vielmehr das hervorheben, was einen von anderen underscheidet, auch wenn man glaubt, dass einige Leute das unattraktiv finden werden. "
Or think of investment. Take all the real investment that went on in the world in 2010. ,"Oder denken wir an Investitionen. Nehmen Sie alle Realinvestitionen, die 2010 in der Welt getätigt wurden. "
"Now, with these same brain processes, we've gone from learning to survive to literally killing ourselves with these habits. ","Mit denselben Hirnprozessen sind wir vom Überleben lernen dazu übergegangen, uns durch jene Angewohnheiten buchstäblich zu töten. "
Here it gets trickier. ,Hier wird es kniffliger. 
And let's start to speak up when people are assailing us with the noise that I played you early on. ,"Und beginnen Sie damit, sich zu wehren, wenn Menschen Sie mit solch einem Lärm belästigen wie der, von dem ich Ihnen zuvor berichtet habe. "
"With these words, thank you very much. ",Mit diesen Worten bedanke ich mich bei Ihnen. 
"So, it's empathizing the other person being touched. ","Also ist das ein Einfühlen in die andere Person, die berührt wird. "
"(Laughter) MB: Who doesn't love a glass of champagne, right? ","(Gelächter) MB: Wer liebt nicht ein Glas Champagner, oder? "
It still amazes me. ,Das erstaunt mich bis heute. 
"Or another way to say it is, what's the most dangerous thing that you've ever done? ","Oder anders gefragt: Was ist das Gefährlichste, was Sie jemals getan haben? "
"And so, my message to you is this: We need to use these tools. ",Also meine Botschaft an Sie ist: Wir müssen diese Werkzeuge nutzen. 
"So you could go in, you could get your tummy-tuck. ",So könnten Sie reingehen und Sie Ihre Bauchstraffung bekommen. 
"So as you see, people care about harm and care issues. ",Sie können also sehen dass den Leuten 'harm' und 'care' Probleme wichtig sind. 
"Also, we must stop criminalizing mental illness. ","Außerdem müssen wir aufhören, Geisteskrankheiten zu kriminalisieren. "
"I would just sum up the way things look, at least from this secular perspective, as far as compassion and the golden rule go, by saying that it's good news that compassion and the golden rule are in some sense built into human nature. ","Von einem weltlichen Standpunkt und soweit es Mitgefühl und die Goldene Regel betrifft, würde ich meine Sicht der Dinge so zusammen fassen: Die gute Nachricht ist, dass Mitgefühl und die Goldene Regel in einem gewissen Sinn in die menschlichen Natur eingebaut sind. "
"The next thing that you need to understand as a principle is that when you introduce change, you need to do it extraordinarily carefully. ","Als Nächstes müssen Sie prinzipiell verstehen, dass, wenn man Dinge ändert, man äußerst vorsichtig sein muss. "
How can a family get dysfunctional? ,Wie kann eine Famile dysfunktional werden? 
"Pshh, pouring rain, couldn't see a thing. ",Es schüttete. Ich konnte nichts sehen. 
"And let's see, in the past week, what he's been up to. ","Lassen Sie uns nachschauen, was er in der letzten Woche so getrieben hat. "
"And at the same time, it removes us from the real subject matter, and this acts as a sort of titillating thing. ",Und gleichzeitig entfernt sie uns von den tatsächlichen Gegebenheiten. Und das ist eine anregende Sache. 
E: Ooooowww. ,E: Auuuuuuuh. 
And I want to ask you: Do you believe that? ,Ich möchte Sie fragen: Glauben Sie das? 
"So, pretty amazing stuff. ",Verblüffende Sache. 
And then I asked you to tell me how much wealth do you think is concentrated in each of those buckets. ,"Anschließend meine Frage: Wie viel Vermögen, denken Sie, befindet sich in jeder Gruppe? "
"(Laughter) [You'll do] (Applause) (Laughter) I want to say -- just a little autobiographical moment -- that I actually am married to a wife, and she's really quite wonderful. ","(Lachen) (Applause) Ich möchte sagen -- ein kurzer autobiographischer Moment -- das ich mit einer Frau verheiratet bin, und sie ist wirklich sehr wunderbar. "
"Needing them is a shot down and women have known that forever, because anything that will bring up parenthood will usually decrease the erotic charge. ","Frauen haben das schon immer gewusst. Denn alles, was mit Elternschaft zu tun hat, verringert gewöhnlich die erotische Spannung. "
"Balance, in other words, has never been my strong point. ",Balance war noch nie eine meiner Stärken. 
"And here's your choice: you can either be risky, in which case I'm going to flip one of these monkey tokens. ","Und hier ist Ihre Wahl: Sie können entweder risikofreudig sein, in diesem Fall werde ich einen der Affen Jeton werfen. "
"But hopefully, it was said with enough conviction that it was at least alluringly mysterious. ","Aber hoffentlich war es mit genügend Überzeugung gesagt, zumindest ein wenig verlockend mysteriös. "
CR: Let me close with this. ,CR: Ich möchte mit Folgendem schließen: 
"So if you don't care for future generations, just go for it. ","Interessiert Sie also das Wohl künftiger Generationen nicht, dann nur zu. "
You can actually see that kidney as it was printed earlier today. ,"Hier sehen Sie die Niere, die heute gedruckt wurde. "
"But I tell you, if we lost our hearing, if anyone here suddenly lost your hearing, you would want perfect hearing back. ","Aber wenn wir unser Gehör verlören, wenn irgendjemand hier plötzlich sein Gehör verlieren würde, würden Sie Ihr perfektes Gehör zurückwollen. "
"And just in summary, no matter how far I push this, I can't get it to break. ","Im Ergebnis ist es egal wie weit ich damit gehe, ich kann sie nicht aufbrechen. "
"Thank you for giving me a voice."" ","Danke, dass Sie mir eine Stimme gegeben haben."" "
Do it for fun. ,"Mach es zum Spaß. Keiner bekommt einen Cent, einen Euro oder Yen. "
"So for most of us, we're out of luck. ",Die meisten von uns hätten also Pech. 
"What specialty do you want to go into?"" ","Auf was willst du dich spezialisieren?"" "
"And you must be wondering, ""What on earth? ","Und Sie müssen sich fragen, ""Was um alles in der Welt? "
"So if you look at most of the major free software projects, they have one single person in charge who everyone agrees is the benevolent dictator. ","Wenn man sich die meisten der großen freien Softwareprojekte anschaut, dann ist dort immer eine einzelne Person am Ruder, die von allen als der wohlwollende Diktator akzeptiert wird. "
So much so that I don't think I had ever really had foie gras until that moment. ,"Ich glaube sogar, dass ich bis dahin nie Foie Gras gegessen habe. "
"So what I actually get, based on this lovely, smooth, desired force, is a very noisy version. ","Was ich also bezogen auf diese hübsche, sanfte, erwünschte Kraft tatsächlich erhalte, ist eine sehr geräuschvolle Version. "
Well which one should I use? ,Welches soll ich denn jetzt benutzen? 
"Narrator: Eventually, the race to the future took on added momentum with the breakup of the telephone company. ","Erzähler: Letztendlich hat das Rennen um die Zukunft an Schwung gewonnen, als die Telefongesellschaft unterging. "
Maybe it runs in the family. ,Vielleicht liegt es in der Familie. 
"Because it turns out that there is a kind of lens that we can devise, that has the right shape to produce this kind of effect. ","Es ist nämlich so, dass wir eine Art Linse entwerfen können, die die rechte Form hat, um diesen Effekt hervorzubringen. "
"It was for a charity in Connecticut when I was a congresswoman, and I got up there,"" and she went on and on, ""And then I got on the stage."" ","Ich war für eine Wohltätigkeitsveranstaltung in Connecticut, als ich eine Kongressabgeordnete war und ich bin raufgegangen"" und sie erzählte weiter und weiter ""Und dann ging ich auf die Bühne"" "
So let's just step back for a second and kind of look at this. ,Treten wir kurz zurück und betrachten das Gesamte. 
One thing we mustn't think is that compassion makes you miserable. ,"Wir dürfen nicht denken, dass Barmherzigkeit uns schlecht fühlen lässt. "
"Now to be clear, we're not quite ready to do this. ",Um es klar zu sagen: wir sind noch nicht ganz fertig damit. 
"So, what can you do? ","Also, was kannst du tun? "
"But I am here to tell you, no matter what your walls are made of, a closet is no place for a person to live. ","Aber ich bin hier, um Ihnen zu sagen, dass, unabhängig davon, was Ihr Geheimnis ist, man es nicht mit sich herum tragen sollte. "
(Applause) But it doesn't have to be like this. ,(Applaus) Aber so muss es nicht sein -- wirklich nicht. 
"Now, don't get me wrong, we need money. ",Also verstehen Sie mich nicht falsch. 
"And yet, we began to talk about it, and one thing led to another. ","Und doch begannen wir darüber zu reden, und eines führte zum anderen. "
And so what I'll show you now is the ability to pull out sub-stories. ,"Und was ich Ihnen jetzt zeigen werde, ist die Möglichkeit, Unter-Geschichten herauszuziehen. "
"I think we can all agree that thoughtful, long-term planning is not a strength of most teenagers that we know. ","Wir alle stimmen wohl überein, dass vorausschauende Planung nicht gerade die Stärke von Teenagern ist. "
"Now, just like trying to force myself to pay attention to my breath, they could try to force themselves to quit smoking. ","So wie ich mich zwingen konnte, auf meinen Atem zu achten, konnten die versuchen, sich zu zwingen, das Rauchen aufzugeben. "
And the point is really that we evolved to be satisfied by the world in particular ways. ,"Und der Punkt ist wirklich, dass wir uns so entwickelt haben, dass wir mit der Welt auf besondere Weise zufrieden sind. "
I'd like to think that's why mathematicians don't really bother going on nights out anymore. ,"Das ist vermutlich der Grund, warum Mathematiker nachts keine Lust mehr zum Ausgehen haben. "
"You want to do cars, you've got to go outside. ","Wenn man Autos bauen will, muss man nach draußen gehen. "
"We make judgments every single day about the kinds of things that we say and think and do that we're willing to have other people know, and the kinds of things that we say and think and do that we don't want anyone else to know about. ","Wir treffen jeden Tag Entscheidungen über die Art von Dingen, die wir sagen und tun, die wir bereitwillig mit anderen teilen, und jene Dinge, die wir sagen, denken und tun, von denen keiner wissen soll. "
"But if you go further back, if you look at it, it's all there. ","Aber wenn man zurückblickt, war das schon alles abzusehen. "
"Now, you notice that there is not the slightest doubt in my mind that this is going to work, if you look at my face, right? ","Sehen Sie! Es gibt keinerlei Zweifel in meinem Gesicht, dass das hier funktionieren wird, richtig? "
"I also want it to be powerful and eloquent, and to do as much justice as possible to the experience of the people I'm photographing. ","Ich möchte auch, dass es machtvoll und eloquent ist, und dass es den Erfahrungen der Menschen, die ich fotografiere, so gerecht wie möglich wird. "
"No reply. Like, a huge proportion of them couldn't be bothered after they had just started, they just signed up, to reply. ","Ja oder nein?"" Keine Antwort. So als könnte ein Großteil kaum daran interessiert sein zu antworten, nachdem sie sich gerade angemeldet hatten. "
So transforming the data set into something that looks like this. ,"Den Datensatz zu verwandeln, in etwas, das so aussieht. "
Now it's really just up to all of us to take action. ,"Es ist nun wirklich an uns allen, zu handeln. "
All right. ,Nun gut. 
So that's just to give a sense of scale. ,EM: Ja. Sie sollen nur ein Gefühl für den Maßstab kriegen. 
"Be my guest, do your best, harvest me, track the clues. ","Tretet ein, tut euer Bestes, erntet mich, folgt den Hinweisen. "
And I'd also like to ask you a favor. ,Ich bitte Sie um einen Gefallen: 
"Don't want to make it look like I'm making any sudden moves."" ","""Leute, es soll nicht so aussehen, als überstütze ich irgendwelche Aktionen."" "
"[Dr. Guy Winch, Just a Psychologist (Not a Real Doctor)] (Laughter) This favoritism we show the body over the mind -- I see it everywhere. ","[Nur Psychologe, kein richtiger Doktor. Ja, sehr enttäuschend.] (Lachen) Diese Bevorzugung des Körpers gegenüber der Psyche begegnet mir überall. "
"So with that in mind, I'd like you just to take a moment to think, when did you last take any time to do nothing? ","Mit diesem Gedanken im Hinterkopf möchte ich Sie bitten, kurz darüber nachzudenken, wann Sie sich das letzte Mal Zeit zum Nichtstun genommen haben? "
"Because that's what we want people to do, and that's how you evaluate them. ","Ich find's heraus."" Denn dazu sollen die Leute in der Lage sein und so bewertet man sie. "
You can get it out. ,Du kannst es herausholen. 
"For one thing, I just do not do uniforms. ","Erstens, mag ich einfach keine Uniformen. "
"BG: If you get into that situation, it's like if you've been overeating, and you're about to have a heart attack. ","BG: Wenn man in diese Situation kommt, ist es als ob man zu viel gegessen hat, und kurz vor einem Herzinfarkt steht. "
"So every time you order, ask for detail and show that you really care about what you eat and what's been given to you. ","Also, jedes Mal wenn Sie etwas bestellen, fragen Sie nach Details und machen Sie deutlich, dass es Sie interessiert, was Sie essen und was man Ihnen vorsetzt. "
"And I said, ""Well, thank you very much for that. ","Und ich sagte, ""Vielen Dank dafür. "
Let's look at neurons. ,Werfen wir einen Blick auf die Neuronen. 
HW: Thank you so much. Thank you. ,HW: Ich danke Ihnen vielmals. 
"The first of them is the obvious one, the silicon revolution, which you all are very, very familiar with. ","Die erste ist die offensichtliche, die IT-Revolution, mit der Sie alle nur allzu vertraut sind. "
It's simply saying how many calories are consumed in a single year minus how many are produced. ,aus. Dies ist einfach nur das Produktion-Konsum-Verhältnis. 
What we wanted to do is we wanted to make a fuel that used something that was readily available on the local level. ,"Was wir machen wollten war, einen Brennstoff herzustellen, der etwas verwendet, was es auf lokaler Ebene zur Genüge gibt. "
"Because, think about all the applications and implications that the voice may have, as we discover more about it. ","Denn die Stimme könnte immer mehr an Bedeutung gewinnen, je mehr wir über sie herausfinden. "
"The next one got kind of a wry smile on his face and said, ""Well while you were, you know, doing your research,"" -- notice the condescending tone -- ""While you were off doing your research, I was off doing more surgeries than anyone else in the department of surgery at this institution."" ","Glückwunsch!"" Der nächste hat dieses schiefe Lächeln auf dem Gesicht und sagt, ""Nun, während du mit deinen Nachforschungen beschäftigt warst,"" bemerken Sie den herablassenden Ton -- ""Während du mit deinen Nachforschungen beschäftigt warst, habe ich mehr Operationen als jeder andere in dieser Einrichtung durchgeführt."" "
"And, if I may add, at one point we will build them. ","Und, wenn ich das sagen darf, irgendwann werden wir sie bauen. "
So the first thing I'd like is a competition -- to anybody watching this as a film -- is to come up with a name for that stuff on the bottom right. ,"Das erste, was ich möchte ist ein Wettbewerb - an alle, die dies als Film sehen - um einen Namen zu finden, für diese Sache unten rechts. "
I can tell you it will be a failure. ,"Ich kann Ihnen sagen, das wird nix. "
"Don't go through this. Don't do it."" ","Nein, bitte nicht. Mach‘ das nicht. Mach es nicht."" "
Think about it for a moment. ,Denken Sie einen Moment darüber nach. 
"Well, let me show you. ",Ich werde es Ihnen zeigen. 
Spot the loony. ,"""Entdecke den Verrückten."" "
And what you need to do is listen to your body. ,Und Sie müssen auf Ihren Körper hören. 
Facing the given with intent. Doing things by design. ,Fünf. Den Tatsachen mit Absicht entgegentreten. 
So let's say you've decided on some characters. ,"Sagen wir mal, ihr habt jetzt eure Figuren. "
"So, here you can see the change from use -- starting to use contemporary materials. ",Hier kann man den Wandel erkennen hin zur Nutzung von zeitgemäßeren Materialien. 
"So, what does this tell you? ",Und was sagt uns das? 
"Today, there are just a few companies that are distributed first. ",Heute gibt es wenige Firmen mit verteilter Belegschaft. 
And it is not enough to say that you will do better in the future. ,"Es reicht nicht aus, zu sagen, dass ihr es in Zukunft besser machen werdet. "
Back then it was a way to show you were sophisticated and cosmopolitan; a guy who wanted to impress a girl could take her on a chop suey date. ,"Wissen Sie, damals war es ein Weg, um zu zeigen, dass man kultiviert und weltoffen ist: wenn Sie ein Typ gewesen wären und ein Mädchen beeindrucken wollten, konnten Sie mit ihr auf ein Chop Suey-Date ausgehen. "
But we don't feel that they're helping us. ,"Aber wir haben nicht das Gefühl, dass sie uns helfen. "
(Laughter) My grandparents did. ,(Lachen) Meine Großeltern taten es. 
"Yet again, your pattern detection devices are fooled. ",Und schon wieder wurden ihre Musterdetektoren hinters Licht geführt. 
"And the third thing I want to leave you with: If you ever come across a situation that you see as so unacceptable, I want you to dig down as deep as you can and find your best mother bear and go after it. ","Und als drittes: Wenn Sie jemals in eine Situation kommen, die Sie als völlig inakzeptabel ansehen, möchte ich, dass Sie tief in Ihr Innerstes gehen, dort Ihre Bärenmutter finden und sich danach ausrichten. "
So we need some help there. ,Da brauchen wir nun also etwas Hilfe. 
I ask questions about what is the brain doing to enable us to do this. ,"Ich stelle Fragen dazu, wie unser Gehirn uns ermöglichen kann, das zu tun. "
"But we're interested in, can we say something about when disagreements occur versus don't occur? ","Uns interessiert, ob wir etwas über Uneinigkeit versus Einigkeit sagen können. "
"So even with this remarkable development, we expected to lose. ",Trotz der tollen Entwicklung erwarteten wir also zu verlieren. 
"Alright, now -- please raise your hand if the reason you raised your hand to go to the bottom of the ocean is because it would get you a little bit closer to that exciting mud that's down there. ","Heben Sie jetzt bitte die Hand, wenn Sie nur deshalb zum Ozeanboden fahren wollen, weil Sie das ein bisschen näher zu dem aufregenden Schlamm da unten bringen würde. "
So maybe we'll start charging for it and then it will go somewhere. ,"Vielleicht erreichen wir etwas, wenn wir anfangen, Geld dafür zu verlangen. "
It is in the real-world performance of the street. ,Es liegt im realen Ergebnis auf der Straße. 
Really. ,Wirklich. 
"And, as you can see, they don't use their first names. ","Und, wie Sie sehen können, die zeigen ihre Vornamen nicht. "
"We asked meditators, who have been doing that for years and years, to put their mind in a state where there's nothing but loving kindness, total availability to sentient being. ","Wir baten Meditierende, die schon seit Jahren regelmäßig meditieren, ihren Geist in einen Zustand zu bringen, in dem es nur liebenswürdige Güte gab-- die totale Zugänglichkeit zum empfindsamen Sein. "
"So that inspired me to think about, well, what if I try to use this idea in order, not to detect random texts from texts with meaning, but rather detect the fact that there is meaning in the biomolecules that make up life. ","Das hat mich angeregt darüber nachzudenken, was, wenn ich versuche, diese Idee nicht dazu benutze zufällige Texte von Texten mit Bedeutung zu unterscheiden, sondern dazu benutze, eine Bedeutung zu finden in den Biomolekülen, die Leben ausmachen. "
"(Laughter) Nowadays, the user is actually involved. ",(Gelächter) Heutzutage ist der Benutzer tatsächlich involviert. 
So Denmark is about to get a whole lot smaller. ,Dänemark wird also sehr viel kleiner werden. 
I strongly suggest that this is a good thing for each of you to do. ,ich empfehle mit Nachdruck dass das für jeden von Ihnen eine gute Sache wäre. 
"So next time, when you want to tell your friend how to get to your place, you grab a beermat, grab a napkin, and you just observe yourself create this awesome piece of communication design. ","Wenn Sie demnächst einem Freund den Weg zu Ihnen beschreiben, nehmen Sie einen Bierdeckel oder eine Serviette und beobachten Sie sich selbst aufmerksam, wie Sie diesen großartigen Kommunikationsentwurf erstellen. "
"I'm sure any of you have asked the question, yeah, are there great things up there -- what am I going to do, get up there? ","Ich bin sicher, jemand von Ihnen hat sich bereits gefragt: ""Ja, tolle Sachen da oben - aber wie komme ich da hoch? "
"And as you can see here, they can avoid delicate organs and still reach the targets they're aiming for. ","und – wie hier gezeigt – empfindliche Organe zu umgehen und trotzdem den Punkt zu erreichen, auf den sie abzielen. "
"And you'll see that right at the moment of puncture, right there, the mechanism unlocks and retracts that tip back. ","Sie werden sehen, dass genau nach dem Durchstoß, genau jetzt, die Vorrichtung gelöst und die Spitze zurückgezogen wird. "
DM: I'm suggesting we have to be open-minded. ,"DM: Ich schlage vor, offen zu sein. "
"You know, those people who say 'hi' to you before you walk in the store, and make sure you don't steal stuff, basically? ","Die Leute, die zu einem ""Hallo"" sagen, bevor man in den Laden geht, und aufpassen, dass nichts gestohlen wird. "
Nothing. ,"Nichts. Nichts, da sie viel zu beschäftigt ist, "
So I'm going to briefly discuss a couple of problems that we have and a couple of problems where we've got some solutions underway. ,"Ich werde kurz einige der Probleme, die es gibt, ansprechen, und ein paar der Probleme, für die wir an Lösungen arbeiten. "
"Remember, relentlessly triage. ",Denken Sie daran: unerbittliche Selektion! 
So think about -- (Laughter) Think about the ethical implications of that. ,"Also überlegen Sie -- (Lachen) Überlegen Sie mal, was das aus ethischer Sicht nach sich zieht. "
"And this is becoming common, it's moving very quickly, it's moving in a whole series of places. ","Das wird gebräuchlich und verbreitet sich rapide, es bewegt sich an einer ganzen Reihe von Orten. "
"Because it's not about fooling somebody, it's actually giving somebody a measure of their own belief: how much you want to be fooled. ","Da es nicht darum geht, jemanden hinters Licht zu führen, sondern ihnen ein Maß ihrer eigenen Wahrnehmung zu geben: Inwieweit sie ausgetrickst werden wollen. "
"(Laughter) Yeah, we'll have to work on that. ",(Lachen) Daran werden wir arbeiten müssen. 
"Or, given the urgency, what they'll do is they'll just focus on the short-term results, but that doesn't give any hope for the future. ","Aufgrund der Dringlichkeit suchen sie nach kurzfristigen Lösungen, doch das hat keine Zukunftsperspektive. "
But it really wants you to enter all your activity. ,Aber Sie müssen wirklich alle Ihre Aktivitäten eingeben. 
"And as you're thinking of the consequences of that, it's getting really hard to hide from this stuff, among other things, because it's not just the electronic tattoos, it's facial recognition that's getting really good. ","Und wenn Sie über die Konsequenzen nachdenken, wird es wirklich schwer, sich davor zu verstecken, unter anderem, weil es nicht nur elektronische Tattoos sind; es ist die Gesichtserkennung, die immer besser wird. "
"But of course, it didn't matter. ",Aber das spielte natürlich keine Rolle. 
"So beyond that, in closing, I'd just like to say that we're in this era of communications and device proliferation, and it's really tremendous and exciting and sexy, but I think what's really important is thinking about how we can simultaneously maintain a sense of wonder and a sense of criticality about the tools that we use and the ways in which we relate to the world. ","Darüber hinaus, zum Abchluss möchte ich nur sagen, dass wir uns in dieser Ära der Ausbreitung von Kommunikation und entsprechenden Apparaten befinden und das ist wirklich gewaltig und aufregend und sexy, aber ich denke das wirklich Wichtige ist, darüber nachzudenken, wie wir gleichzeitig einen Sinn für Verwunderung und für das Kritische für die Werkzeuge die wir nutzen und in welcher Beziehung wir zur Welt stehen "
What can I reveal about it? ,Was kann ich schon offenbaren über sie? 
"And that's how -- with this money I paid for a ticket to come to the United States in 1983, and that's very -- the basic reason I'm talking to you here today: because I got shot. (Laughter) (Applause) Well, when I started working with my own work, I decided that I shouldn't do images. ","Mit diesem Geld bezahlte ich 1983 ein Flugticket, um in die USA zu reisen; was somit der Hauptgrund dafür ist, dass ich heute zu Ihnen spreche. Weil ich angeschossen wurde. (Lachen) (Applaus) Als ich begann, an meinen eigenen Werken zu arbeiten, entschied ich mich, keine Bilder zu erstellen. "
"And you can see at the top of the screen, there's a centipede scrolling across your computer when you get infected by this one. ","Wir Sie in der oberen Hälfte des Bildschirms sehen können, ist dort ein Tausendfüßler, der über den Computer läuft, wenn er mit diesem Virus infiziert ist. "
"And believe it or not, a few people have offered to donate their bodies to the project to be eaten by mushrooms. ","Und ob Sie es glauben oder nicht, ein paar Leute haben angeboten, ihre Körper dem Projekt zu spenden, von Pilzen aufgegessen zu werden. "
"The meaning of double, two, is reflected in a deep understanding of doubt. ","Die Bedeutung von „double“, zwei, spiegelt sich in einem tiefen Verständnis von „doubt“ wider. "
Don't you think that it makes sense? ,"Denken Sie nicht, das macht Sinn? "
Well let me show you. ,Lassen Sie es mich Ihnen zeigen. 
"Or better, how do you explain when others are able to achieve things that seem to defy all of the assumptions? ","Oder besser, wie erklären Sie, wenn andere in der Lage sind Dinge zu erreichen, die scheinbar all unsere Vermutungen widerlegen? "
"That drill was to make you comfortable being uncomfortable, because that's how most of us spend our days."" ","Es sollte dir helfen, dich wohlzufühlen, wenn du dich unwohl fühlst, weil die Mehrheit so ihr Leben verbringt."" "
Turns out that rats are also resistant to poisons. ,selbst Ratten sind nun resistent gegen Gifte. 
So we have this field of science that's all about slime and color changes. ,"Es gibt ein Wissenschaftsfeld, in dem sich alles um Schleim und Farbwechsel dreht. "
And the way I'm going to do that is present to you five animations of five of my poems. ,Und ich werde das folgendermaßen tun: Ich werde Ihnen fünf Animationen von fünf meiner Gedichte vorstellen. 
"And we said, ""Well, that doesn't sound so much fun. ","Und wir sagten, ""Hm, das tönt aber nicht nach viel Spass. "
"The fact that you have failure, that shouldn't stop you from pushing the science forward. ","Die Tatsache, dass man scheitert, sollte uns nicht davon abhalten, die Wissenschaft voran zu bringen. "
"The song is just a given, that's how you have to think about it. ",Sieh das Lied als bloße Tatsache. 
"If you want to get out of the conversation, get out of the conversation, but don't be half in it and half out of it. ","Wenn Sie das Gespräch verlassen wollen, verlassen Sie es, aber bleiben Sie nicht halbherzig dabei. "
"Until recently, we for the most part have been cutting wires and hoping for the best. ",Bis vor Kurzem haben wir Drähte zerschnitten und auf das Beste gehofft. 
"Again, we didn't start out thinking, ""Oh, let's invent a language."" ","Wir haben dabei nicht gedacht: ""Hey, lass uns eine Sprache erfinden."" "
So I couldn't know -- I didn't know that I couldn't speak or understand language until I tried. ,"ich nicht sprechen oder etwas verstehen konnte, bis ich es versuchte. Aber er erkannte, dass ich Hilfe brauchte und holte Hilfe. "
"Can I get that for you?"" ","soll ich sie herunterholen?"" "
"The ignorant are clearly unenlightened, unaware, uninformed, and present company today excepted, often occupy elected offices, it seems to me. ","Die Ignoranten sind eindeutig unerleuchtet, un-bewusst, uninformiert, und Anwesende natürlich ausgeschlossen, wurden sie scheinbar oft in ihre Position gewählt. "
Very last. ,Das Allerletzte. 
"You don't think; it goes automatically, if you merge yourself with the music, and so forth. ","Man nimmt es nicht als automatischen Prozess an, wenn man in die Musik eintaucht und so weiter. "
So look at these two. ,Das ist eine Frau aus Kanada. 
"(Laughter) But just as the Internet has opened up the world for each and every one of us, it has also opened up each and every one of us to the world. ","(Gelächter) Aber so wie das Internet die Welt jedem von uns geöffnet hat, hat es auch alle von uns gegenüber dem Internet geöffnet. "
Don't get me wrong: it's not like we don't have comedy in the Middle East. ,Verstehen sie mich nicht falsch: Es gibt durchaus Comedy im nahen Osten. 
"All that said, there is one person in the entire world right now that I really hope is not watching this talk. ","Bei all dem hoffe ich, dass eine ganz bestimmte Person diesen Vortrag nicht hört. "
"Come back when you're a teenager."" ","komm wieder, wenn du älter bist."" "
